
"1996M04","32910","31724","34493","30837","60291","35993","33940","34159","31153","35755","19591","44113","48578","35574","39183","30877","…","41238","22043","23369",
"1996M05","33173","31748","32643","30767","60243","34953","34503","34678","31567","36768","19454","45180","49764","36057","39712","31704","…","40338","21835","23816",
"1996M06","34112","31960","33344","30901","59988","48666","34526","36377","32637","36653","19691","47208","55021","42198","39819","33406","…","45104","22506","23777",
"1996M07","34297","31909","33114","31015","57719","35238","34477","36809","32227","37621","20404","74230","50234","39543","41403","30983","…","40878","21985","27614",
"1996M08","33701","31597","32433","30591","57766","35497","34686","35907","32189","45792","20403","47233","48076","36219","39164","31160","…","41104","22106","25095",
"1996M09","34408","32453","34096","31514","61357","35744","35048","36457","32943","38625","20423","48150","51597","39324","40695","33025","…","44709","22104","25815",
"1996M10","33638","31932","33769","30928","58779","41375","34658","35424","32171","37635","20465","47261","49950","35995","39850","31562","…","41500","22620","26129",
"1996M11","33365","31958","34248","30576","92212","35579","34792","34837","31759","36462","20485","45234","48622","35593","39772","31061","…","41290","22108","25471",
"1996M12","36447","33709","38426","32562","105210","37399","34652","39320","35465","39883","21191","46450","63739","35236","47608","33136","…","42761","22757","25151",
"1997","38489","36174","38545","35402","80437","40281","37029","40901","36406","42715","23528","58831","60597","40666","45904","35394","…","47378","24893","26929",
"1997M01","58237","53792","58977","53146","245705","52667","45340","62917","56817","57574","30407","130016","82723","90125","66309","50195","…","72013","38046","39724",
"1997M02","49272","45001","48201","45276","65123","44824","42320","53750","50205","53959","39859","73605","75876","43584","54138","52115","…","59372","29836","32759",
"1997M03","34515","32354","34013","31370","62391","37835","35021","36779","33255","36293","21628","46164","55763","35847","41170","33207","…","43762","22244","25377",
"1997M04","34732","32586","34756","31597","63123","45401","34860","36977","33150","39171","21033","47590","56947","35014","40988","31631","…","41535","22594","25754",
"1997M05","35066","33143","34637","32276","62816","36534","35359","37078","32773","43199","21147","46922","54463","35098","41388","31906","…","44439","22350","25596",
"1997M06","35714","32981","35068","32035","63063","44571","35151","38566","34656","39335","20868","50604","61395","36372","42061","33056","…","43637","22676","26860",
"1997M07","36221","33548","35229","32707","60282","35158","35927","39007","33301","36719","21131","78875","59724","39323","46385","31114","…","43094","23264","24847",
"1997M08","35205","32971","34527","32038","59906","35191","35780","37523","32716","47778","21184","44933","55572","35529","42073","31398","…","43698","23831","24247",
"1997M09","35473","33915","36368","33080","61598","36826","36133","37087","33150","38327","21107","48994","55037","35340","42360","33172","…","44838","23563","24441",
"1997M10","34822","33726","35532","32878","61418","41617","35805","35957","32045","38311","20883","48305","52642","35296","40127","31898","…","42072","24072","24043",
"1997M11","34535","33520","35577","32652","61628","37499","35847","35587","31862","38163","21176","45407","50601","35376","40541","32586","…","42775","23276","23908",
"1997M12","38615","36869","38550","36109","98264","35517","37005","40417","34096","43939","21494","47320","67391","35209","53585","33655","…","47505","23955","25638",
"1998","39673","37229","40083","36431","88192","41708","37886","42170","37696","44074","24039","61421","59546","41719","47898","34814","…","48920","26256","29530",
"1998M01","76880","72975","79434","73617","304752","58770","56787","80898","66932","78432","38150","163189","142181","76608","84033","52231","…","94330","42779","42628",
"1998M02","37443","32494","37239","31401","64651","43802","35340","42539","42183","40386","30130","55136","47461","52488","43991","39360","…","44181","28464","33402",
"1998M03","35493","33387","36372","32413","66982","44827","35595","37658","34093","39701","23278","48897","51400","37495","41441","38255","…","44004","23493","26608",
"1998M04","35655","33663","36861","32885","64577","38397","35365","37697","34189","43080","21322","48133","51902","35213","41490","31391","…","44855","24190","26470",
"1998M05","36496","34703","36904","33985","66414","36974","36211","38334","34955","40179","21726","50899","53405","38304","42370","32850","…","45025","24431","26567",
"1998M06","35648","33852","35988","32820","64907","51975","36186","37489","33914","38797","21170","49016","52204","35433","45399","32564","…","44151","23668","26807",
"1998M07","36936","34140","36066","33341","64175","40775","35964","39795","34785","38632","21340","82530","53303","37385","46523","32473","…","44517","23862","26949",
"1998M08","35783","33166","35859","32153","62761","36381","36277","38450","33636","48612","21261","49484","51900","37316","45729","31266","…","44562","24114","29310",
"1998M09","36076","34464","36016","33682","65427","36403","36416","37714","34521","38746","21430","49227","49519","38044","45073","31617","…","45089","24342","30445",
"1998M10","35499","33728","36600","32854","62948","37008","36177","37298","34045","38724","22135","48977","50054","36466","41672","31405","…","45058","24891","28527",
"1998M11","34935","33341","35977","32425","62663","36246","36052","36548","33315","39083","22614","48625","46307","36238","43171","31139","…","44121","24512","27854",
"1998M12","38987","36487","36242","35415","105818","39102","37660","41509","35730","44243","22864","48920","65443","38310","53573","33633","…","47792","25790","28175",
"1999","40842","38404","41432","37738","91265","44729","38070","43294","38695","45072","25117","61260","60332","44429","49574","34919","…","51020","26524","30825",
"1999M01","48500","46789","50061","46998","119179","54917","40672","50222","44325","50695","26891","65603","77020","58240","57650","36666","…","58088","27265","34129",
"1999M02","64627","58776","63384","58597","267900","60322","46099","70521","60176","72400","45780","130387","99531","66117","74681","58249","…","88560","36567","40840",
"1999M03","36310","34599","41109","33627","68176","53095","36373","38036","34803","42000","23249","50518","47661","37606","42809","32865","…","46527","24325","28430",
"1999M04","36436","34397","38060","33591","68948","40604","35932","38490","35520","39604","22085","50488","51633","38547","42881","31991","…","45194","24640","29328",
"1999M05","37056","34970","38224","34182","67471","42293","36524","39161","35650","40417","22073","49541","54602","38299","45602","31874","…","46130","24934","30122",
"1999M06","38112","35826","37581","35231","68744","38016","36645","40422","36111","42633","22452","53419","57666","42735","46440","33445","…","46412","25255","29781",
"1999M07","38012","35328","38416","34593","66577","38099","36956","40706","35969","39393","22825","82023","53376","41210","44547","32501","…","46473","25193","29236",
"1999M08","37895","34906","36664","34006","64937","40371","37403","40895","36255","49502","22312","49088","59412","41481","43834","32526","…","46805","25047","30168",
"1999M09","37963","35383","37012","34570","67287","37810","37471","40549","35465","39657","22764","50765","59690","44606","53119","32401","…","48395","25787","31092",
"1999M10","36793","34936","38053","34049","65180","37998","37452","38658","35024","39160","23363","50671","53512","38487","43661","32052","…","46254","25563","28286",
"1999M11","36655","35243","38408","34303","66308","50754","37363","38071","35200","39738","23624","49602","47598","38164","44055","31729","…","46974","25453","28206",
"1999M12","42150","40046","38191","39560","110483","42813","37940","44263","40433","45705","24139","54544","62915","46175","55584","33912","…","47793","28158","30080",
"2000","41861","39498","43067","38914","91805","44341","38897","44210","39541","45949","26060","62759","60872","43716","49844","35277","…","53397","27592","31335",
"2000M01","66132","61046","72885","62607","131472","68480","47337","71223","63035","68164","39522","122757","113448","73002","69168","46554","…","75599","35547","42388",
"2000M02","52188","48450","53392","47109","245619","41733","42850","55921","46851","62101","37438","77946","82415","50505","63938","45802","…","74765","32291","34672",
"2000M03","37849","35925","38866","34990","68687","56494","37758","39772","34566","43045","24441","52606","58824","39368","44074","32184","…","47043","25984","28879",
"2000M04","37590","35794","38962","35097","70908","38514","37096","39380","35641","40139","22780","50729","55349","38807","44515","32183","…","46683","25599","29523",
"2000M05","37846","36464","38641","35848","71178","38707","37398","39223","35328","41841","22906","51121","52548","39676","45100","32655","…","47680","25647","30167",
"2000M06","38853","36228","38709","35586","68542","38889","37454","41470","37918","41856","23907","56004","56930","39020","47388","33738","…","48521","25634","30100",
"2000M07","38851","36518","39380","36006","67416","39366","37097","41167","36398","48579","23839","74400","48898","40283","45292","32956","…","47669","25798","29467",
"2000M08","37921","35996","38234","35256","66178","40411","37861","39826","36559","41028","23407","51431","50863","38774","46309","33364","…","50788","26201","30724",
"2000M09","38492","36452","40255","35761","66927","45302","37759","40516","36897","40669","23272","53323","51810","40661","49837","33260","…","53461","26224","29608",
"2000M10","37742","35930","38738","35255","66340","39402","37455","39535","35821","39889","23217","51951","53765","39516","44572","33316","…","48220","26532","30050",
"2000M11","36970","35440","38431","34619","67803","39120","37652","38483","35720","40097","23115","51687","45635","39148","44916","32645","…","48520","26736","29158",
"2000M12","42041","39764","38952","39062","110039","45225","38654","44292","40157","44079","24971","62523","60366","42303","52416","35026","…","52342","29212","31159",
"2001","41960","39005","44069","38412","97399","46002","37746","44818","39775","48017","25973","62100","62657","42277","49227","35579","…","54484","28338","29927",
"2001M01","76351","70517","84403","72390","186560","94270","50037","82081","70233","88009","44054","136279","128517","79197","82374","57093","…","97149","42272","41629",
"2001M02","39126","36179","39003","35447","70044","41449","37698","42017","38220","41107","23797","51660","60177","39348","46782","36905","…","51414","27155","29070",
"2001M03","38321","35513","40359","34682","70576","38655","37572","41073","36048","45019","24095","56592","56341","39681","46406","33809","…","50888","26772","29308",
"2001M04","37484","35487","39092","34785","70106","39124","36812","39428","35585","40679","23759","51681","50924","38719","46061","32895","…","50686","26846","29177",
"2001M05","37769","35487","39609","34772","70037","39035","36889","39983","36509","41352","23686","51779","51327","38649","45865","33184","…","50876","26711","29065",
"2001M06","39329","36011","39080","35332","69025","39226","37320","42533","38514","41400","23683","53702","62343","39131","46324","33694","…","51840","26612","28977",
"2001M07","38806","35788","39563","35380","65804","38902","35736","41710","35820","42046","25041","77357","57747","36980","43992","32667","…","49149","26879","28541",
"2001M08","39669","35335","38372","34856","65927","41308","35498","43831","35991","69297","23819","53070","63244","37671","44563","32939","…","50916","26849","28411",
"2001M09","38320","35984","40826","35676","67913","39513","35138","40557","36559","40722","24146","53310","55574","39019","45401","33727","…","49730","28087","28420",
"2001M10","38666","37600","40994","34843","257136","43880","37295","39687","36093","41081","26244","51631","51760","37846","42764","33016","…","49324","26961","28777",
"2001M11","37312","34996","41157","34286","68321","47611","35900","39529","35930","41080","24268","52890","51463","37120","42869","32833","…","49659","26899","28252",
"2001M12","41354","37988","43858","37257","109865","48400","36318","44578","41272","43743","23946","54291","61845","40720","56118","33906","…","52017","27170","28596",
"2002","41530","38836","44804","38435","93466","43917","36844","44105","39152","46509","25687","59239","65703","40896","45672","34605","…","53841","27888","29236",
"2002M01","53924","52476","56487","53184","151567","42655","41630","55313","48318","51325","31716","90165","93259","44885","48660","36370","…","63474","32972","30615",
"2002M02","55844","50155","64542","50394","121254","68505","42123","61267","54847","65930","34016","74718","89404","62114","59881","51102","…","79645","36000","36944",
"2002M03","38290","35349","41057","34947","68201","38869","34998","41100","36411","42398","24090","54024","60847","39527","42801","34141","…","50162","27227","28130",
"2002M04","38653","35792","40590","35377","70162","38754","35476","41396","36783","40616","24609","51315","64603","37953","43207","35352","…","48977","27119","28757",
"2002M05","38762","36722","40445","35764","117493","39008","36336","40727","36787","42142","24006","50529","59747","39477","42908","32581","…","48533","27138","28061",
"2002M06","39132","36559","40958","36281","71391","39048","35447","41607","36525","42472","26140","53104","63388","40756","44234","33005","…","51725","27302","27970",
"2002M07","38779","36673","42247","36377","68455","39590","35872","40804","36614","40937","23801","51707","57731","38412","47545","32437","…","52470","27269","29494",
"2002M08","39419","36068","41828","35137","100693","50462","36100","42623","35863","42434","23705","76451","68396","35812","43128","32177","…","49920","26460","28027",
"2002M09","39596","36685","46040","35888","108163","41768","35833","42376","36487","62205","24490","51762","57866","36664","43715","32716","…","51451","26296","27952",
"2002M10","37498","35678","41262","35255","66088","39227","35715","39234","35256","40498","24734","50423","54541","36674","43013","31615","…","50981","25919","27804",
"2002M11","37211","35320","40747","34829","66579","41234","35597","39007","35391","40643","23713","51111","52740","37577","43246","31340","…","49531","25798","27870",
"2002M12","41609","38875","40900","38254","110448","48334","36904","44196","40873","46568","23938","56155","64884","41358","45426","33928","…","50262","26625","29412",
"2003","42065","39851","47720","39549","95191","43954","37214","44153","39610","45934","24951","60292","64645","40431","47429","32871","…","55702","27666","28947",
"2003M01","73045","68813","71197","70118","199586","62215","51669","77041","70793","67588","36491","118114","133224","67577","73458","42775","…","85638","37055","37892",
"2003M02","39401","37064","81364","37020","69131","41016","33859","41605","37006","42149","26130","55707","58130","38189","44894","32875","…","57057","29790","28761",
"2003M03","37952","35818","41076","35488","69255","38673","35086","39972","36291","43667","23787","53141","51207","37219","43150","32258","…","54556","26598","27783",
"2003M04","38309","36016","41216","35590","69049","38785","35921","40482","36555","40246","22933","50856","59113","37011","43075","31351","…","54308","25921","28053",
"2003M05","38850","37642","42153","36720","120768","38576","36982","39997","36617","40093","21857","51681","54987","37145","44047","31237","…","53977","24543","26944",
"2003M06","38336","36178","41719","35918","68238","38890","35124","40385","36256","41025","22158","50806","59144","37319","43754","31666","…","53533","25970","27382",
"2003M07","38875","37013","43147","36792","68561","39968","35736","40639","35714","40639","23685","50828","62857","39519","46631","31668","…","50660","26696","28013",
"2003M08","39694","36971","42760","36610","67683","55568","35790","42256","36018","43741","24040","83866","58395","37639","46131","32300","…","50765","27247","27570",
"2003M09","40670","37596","41825","36774","119292","39786","36446","43562","36991","65334","24241","51705","63338","37921","45177","32635","…","52428","27177","28311",
"2003M10","38292","36875","41045","36097","101599","42630","36568","39624","36239","40277","23995","51673","53708","37230","43625","31320","…","50911","27043","28538",
"2003M11","38138","36616","41250","36383","68139","40219","35465","39564","36083","40700","23675","51781","54729","36870","43002","30791","…","50559","26700","27992",
"2003M12","43422","41802","41619","41472","121152","50972","37526","44938","40601","45346","26447","54102","67287","42012","52707","34251","…","55227","27613","30490",
"2004","42680","40841","46307","40657","94525","42880","37916","44387","39819","46882","24813","59417","66671","39781","49311","32707","…","55341","29662","29421",
"2004M01","75916","72442","90755","74212","189112","63153","52609","79157","67961","74709","36621","116308","149124","62045","83582","44787","…","94854","46231","43809",
"2004M02","39575","37993","40672","38097","68182","38459","34979","41052","36623","43358","24043","53554","62410","37056","43430","31392","…","50818","27317","27451",
"2004M03","38947","36963","44458","36641","72426","37284","36242","40804","35864","42856","23408","53526","62426","38750","44383","32192","…","51433","27553","28301",
"2004M04","38736","37342","41686","37129","68839","37581","36274","40034","35789","39647","23802","51144","59662","39094","44278","31730","…","51801","26782","27431",
"2004M05","38839","37834","41822","36940","124665","38046","37104","39778","36034","42695","22996","50378","55761","37687","44816","31974","…","50852","27385","27279",
"2004M06","39951","38835","41857","38808","72442","38335","36503","40990","36984","41624","23270","53609","60405","37667","46523","31860","…","52124","28015","27273",
"2004M07","39853","38665","41801","38586","69721","43549","36599","40958","37560","41238","23338","51772","58848","37877","47885","31640","…","50844","28654","29075",
"2004M08","41076","37311","44089","36551","103848","48356","36699","44563","39440","64884","23303","74014","57209","37314","44494","31929","…","51933","28247","27471",
"2004M09","40126","38373","41539","37712","109894","45597","37031","41746","36952","41909","24743","50955","64223","38132","49133","31243","…","54103","29860","29892",
"2004M10","38732","37294","41143","37019","68812","43502","36416","40059","36921","41183","23432","50417","55269","37334","44853","31173","…","51547","28864","28959",
"2004M11","38456","37225","41341","36965","68688","40326","36422","39590","36370","41099","23436","50914","53586","37725","45162","30762","…","51381","28837","27941",
"2004M12","42700","40476","41923","39979","116878","40742","38265","44745","41736","47552","26082","57067","62064","38426","54173","32799","…","53554","29077","28214",
"2005","43159","41908","47671","41858","91184","47647","38450","44281","39545","48513","25121","61381","65113","38819","50890","32815","…","55603","29898","30384",
"2005M01","65039","66062","64280","68498","139483","52125","46611","64105","56404","72381","29076","102120","89066","47705","84464","40902","…","88281","34619","44065",
"2005M02","55611","50529","57075","50817","126880","77355","41789","60243","55609","49699","32034","70911","114870","50939","61063","38834","…","64833","34391","34938",
"2005M03","39098","37274","43922","37001","69382","40320","36473","40758","35686","46276","23900","55294","60382","37276","45151","31846","…","51406","28938","28400",
"2005M04","38796","37372","41879","37127","71125","40679","36306","40087","36335","41079","23652","53481","56928","37160","45139","31576","…","51139","28622","29164",
"2005M05","38983","37664","42089","37432","69602","40449","36674","40171","36109","42990","23762","50779","57511","38153","46015","31818","…","51555","29014","28724",
"2005M06","40008","38690","43445","38564","71236","41303","37011","41188","37875","41635","24415","56222","56246","37782","47092","31862","…","53476","28799","28638",
"2005M07","39705","39307","44346","39352","69826","41550","36746","40060","36002","43228","24163","52217","56858","36849","46370","30841","…","52117","28741","28390",
"2005M08","40944","38021","55051","37660","70508","51517","37089","43558","35997","68322","24473","80398","57709","36229","46163","31145","…","51979","29315","27512",
"2005M09","40279","39088","42718","39000","71472","41370","37260","41340","36178","43782","24303","57334","63316","36629","48002","31554","…","52127","29461","28931",
"2005M10","38552","38311","43201","38048","69500","50793","37111","38765","35046","41912","23963","50668","52598","36084","44061","31180","…","50696","29291","28816",
"2005M11","38555","38288","42635","37315","125334","41083","38218","38792","35122","42242","23905","51570","52930","34849","44799","31129","…","49208","28924","28500",
"2005M12","42698","42296","49880","41474","140535","52969","40103","43054","38640","48480","24457","56651","63550","36907","53295","32162","…","51960","29119","28262",
"2006","43488","42507","53344","42393","97230","47251","39168","44350","39380","48338","24960","61134","69054","38313","51740","32622","…","55429","31303","30203",
"2006M01","82087","78987","100910","81311","201787","97574","55233","84813","76488","75808","37401","128212","155433","77346","99490","43487","…","98253","50181","49735",
"2006M02","39972","39624","42278","40012","71208","40893","34943","40279","35555","42996","25504","53128","61076","34385","45973","31309","…","51349","29716","27789",
"2006M03","39070","38275","43320","37910","72707","39904","38036","39773","35071","44866","24010","53381","59228","34120","45789","31830","…","49585","29508","27994",
"2006M04","39422","38323","43646","38139","71479","39930","37049","40390","35852","44993","23676","51324","62729","35586","45217","31508","…","50179","30283","27985",
"2006M05","40349","39648","43811","39104","109455","40703","38183","40964","36230","43959","24037","57836","59930","35977","49351","32009","…","52821","30197","28502",
"2006M06","39563","38659","42937","38511","72429","40379","37150","40355","36904","43233","23734","52248","58127","34771","46872","31732","…","51135","29172","27729",
"2006M07","39780","39645","55047","39700","71950","40137","36923","39898","35614","42508","23745","51961","59457","35304","48528","31558","…","51075","28802","27940",
"2006M08","41255","38783","46782","38025","107646","52173","38029","43420","35312","68122","23692","71403","67655","34171","46314","31424","…","51528","29637","27597",
"2006M09","39930","39375","41419","39041","72054","54723","38378","40418","35700","42356","23773","51665","63091","34222","48565","31974","…","52467","29500","27850",
"2006M10","39578","38959","42733","38820","70216","39905","37671","40121","36205","43023","23805","52735","57201","36723","47044","31870","…","52831","29364","28301",
"2006M11","38812","38580","58391","37531","124458","43773","38713","39015","35146","42701","23345","51176","55664","33831","44928","31432","…","51077","30142","27981",
"2006M12","42476","41609","78516","41018","120660","39090","39714","43231","38504","45590","23360","58421","67778","34992","53419","32264","…","53948","30399","33183",
"2007","44392","43306","50949","43178","98519","44399","40310","45329","39463","49080","25476","63731","75828","37858","53264","33127","…","56613","31414","29925",
"2007M01","48929","48436","71245","48416","125571","42789","43532","49357","40641","59246","24836","67486","88974","40098","62929","34684","…","62384","32324","30470",
"2007M02","74807","73035","60797","75951","125555","78772","51842","76340","66571","62404","37689","138852","150232","67828","81560","41668","…","89831","47062","42350",
"2007M03","39619","38710","42471","38341","71367","38660","38722","40406","36387","46075","24636","53435","57598","34978","45406","32693","…","52077","29786","28509",
"2007M04","39455","38380","42579","38060","73797","37773","37947","40384","35750","43928","23580","51395","63487","33929","45812","32144","…","52500","29689","27945",
"2007M05","40504","39295","42250","38423","107789","43391","39736","41548","35800","43726","23793","51277","73071","34541","47908","32225","…","52573","29782","27990",
"2007M06","40835","40008","43567","39829","76078","38892","38726","41548","37144","43141","23932","53300","66147","34332","49596","32630","…","52169","29622","28432",
"2007M07","41524","40123","59349","39989","71793","41888","38533","42729","36162","66032","24776","52767","66404","33037","49980","31692","…","51888","29198","27769",
"2007M08","41463","40717","48853","40312","108305","47922","38235","42105","35933","44370","24381","59708","73819","33514","47826","31856","…","53155","29562","28156",
"2007M09","42668","40637","44181","40603","71092","47001","38451","44419","37790","43962","24454","75531","78824","35931","50201","32336","…","53304","30196","28129",
"2007M10","39728","39063","42369","38905","69884","41069","37882","40303","35994","43377","24150","52412","60225","36046","47198","31831","…","52576","31033","28720",
"2007M11","39587","38796","41836","38589","70956","38080","37989","40271","36142","43638","24568","51975","60686","34718","47232","31724","…","51605","29104","27592",
"2007M12","43951","42799","71107","41104","210375","37544","42245","44944","39261","48965","25121","56629","71503","36520","64127","32789","…","55991","30429","33021",
"2008","44367","43236","51333","43121","89432","44521","40754","45326","39956","49540","26699","63777","71528","40324","54542","32977","…","58134","31930","29314",
"2008M01","65740","65834","75724","67400","144705","66452","51218","65660","54773","66067","30697","101702","130736","52044","78615","36961","…","87612","43176","33137",
"2008M02","59608","56824","55051","58149","110750","52778","45543","61985","55143","55229","36262","93785","118597","58172","67895","38830","…","68221","37509","35614",
"2008M03","40273","38861","43201","38554","72060","37535","38586","41481","36557","52386","24928","55392","60282","36588","48282","32602","…","52384","30238","28055",
"2008M04","40192","39066","43502","38845","73120","38704","38160","41156","36717","43744","24686","52464","64591","37487","48301","32324","…","51830","30253","28084",
"2008M05","40554","40256","44403","39724","99854","37952","39700","40810","36652","44820","24759","53140","59078","36876","49058","31911","…","54027","30694","28487",
"2008M06","41180","40079","43822","39822","74883","37335","39495","42115","37907","44491","24944","56543","65145","37327","49948","31996","…","53722","30111","27808",
"2008M07","42690","41050","45264","41042","70482","47652","38767","44081","37359","69188","25181","61004","63148","38264","54321","31781","…","56261","30090","28064",
"2008M08","41415","40931","68402","40469","96751","45308","39503","41825","36448","44477","25347","71655","61518","37548","48177","31813","…","54768","30859","28246",
"2008M09","41313","40699","42396","40550","71826","46075","39224","41833","37668","43234","25753","56357","61784","38643","52694","32212","…","53495","29670","28995",
"2008M10","39538","38565","44892","38060","68841","39100","39477","40360","36623","43437","25424","52349","56441","35730","47727","31493","…","55063","30727","28284",
"2008M11","38138","36501","61256","35752","72024","37762","38190","39512","35961","42273","25016","52170","54078","35631","46271","30714","…","54313","30343","28061",
"2008M12","41868","40047","47522","38855","117697","47856","41237","43387","37612","45006","27726","59382","61921","40231","63940","33672","…","56705","29796","28753",
"2009","42182","40005","49448","39125","96285","44042","40870","43923","40081","47835","27106","61888","67724","38680","49983","31578","22197","57857","31242","29738",
"2009M01","68084","64162","87923","64519","143726","80876","55421","71251","62816","74389","42163","102466","137741","57753","72411","38886","26857","97162","41861","44336",
"2009M02","41151","36722","42768","34906","143444","37520","39855","44714","42442","45859","26615","76156","64012","34660","50954","31773","21538","54541","29260","28578",
"2009M03","38580","35457","42482","34365","73058","37581","38992","41082","38359","41905","25189","52131","62066","35198","48242","31100","21779","54096","29564","28181",
"2009M04","38904","36352","42355","35489","69591","37724","38895","40946","36807","43086","25162","53556","63537","36180","47242","31174","21995","56817","29428","28248",
"2009M05","39722","37731","45943","36693","89861","38421","39973","41316","38429","43271","25647","56356","59828","37320","47550","31585","21704","54383","30263","29511",
"2009M06","38210","36614","42958","35780","70253","37695","38947","39486","36191","42185","25220","51306","57515","36839","45964","30571","21631","52977","29612","28141",
"2009M07","39644","38377","44773","37878","72485","37469","38899","40657","36483","41754","25363","62101","60151","38024","48805","30374","21992","54588","29703","28230",
"2009M08","39522","37248","64114","36464","69569","48885","38512","41336","37742","42771","25794","72714","57634","36150","47683","30378","21623","53547","30577","28314",
"2009M09","40534","38569","43635","38006","70914","41187","39360","42101","37899","58600","25378","52871","61030","37670","47576","31100","21868","55239","30744","28261",
"2009M10","39816","38399","42392","37343","98858","38092","40289","40945","37580","42120","25344","54527","63733","37373","47213","30809","21642","53558","31052","28452",
"2009M11","39035","37447","42561","36698","68772","38550","39464","40299","36804","52018","25008","51753","56833","36815","47061","30241","21753","52567","29814","27980",
"2009M12","42768","42601","49342","40917","184921","54328","41858","42901","39095","45833","28342","56868","67291","40390","49708","31328","21922","55254","32818","28540",
"2010","44359","42754","52551","42300","96523","45106","41598","45656","41766","48902","27788","64266","74242","41018","52995","32318","22459","57897","32687","30832",
"2010M01","53739","53888","88458","54372","132438","59498","45256","53621","48313","53986","32599","64805","100006","56031","63383","33535","22048","68914","35972","32567",
"2010M02","67177","62221","64191","62902","116994","69207","54221","71124","65937","63688","36993","119061","143103","60007","73311","38453","27533","80983","45033","46749",
"2010M03","40701","38356","42406","37760","71782","42141","39281","42587","41199","45157","25442","54506","62827","35821","48169","32017","22969","53611","30847","27962",
"2010M04","40207","38280","42682","37765","72285","37598","38943","41761","38232","43160","25488","55357","67083","36911","48129","31773","22122","54405","31459","28137",
"2010M05","41074","38884","42671","38041","97755","37705","39842","42847","38839","42826","25357","80101","64876","36399","47882","31487","22037","54291","31175","28791",
"2010M06","41519","40406","43797","40090","74474","38581","40050","42421","37782","43431","25825","56683","70697","41441","53185","31674","22110","54570","31195","28447",
"2010M07","41485","41592","43251","40232","173716","38650","40942","41399","38001","43277","26181","64347","59059","37537","50286","31328","22004","53683","31256","29563",
"2010M08","40322","39515","70197","39151","72147","41431","39072","40978","38201","43328","26442","52769","59740","35654","48766","31144","21569","54738","30427","29792",
"2010M09","42981","40521","43545","40205","72568","40553","40222","44977","39806","69631","26247","58062","70191","38122","49472","31019","21836","56804","31779","30118",
"2010M10","39954","38905","42491","38419","70100","43609","39362","40805","37617","43276","26122","53457","60739","37004","48861","31108","21591","53731","31015","29349",
"2010M11","39553","38516","63731","37700","84799","44611","39624","40394","37092","42682","25838","53412","60519","38220","46944","31073","21599","53544","30910","28937",
"2010M12","44274","42825","42756","41929","119369","48224","42761","45448","40628","52309","31104","59283","72108","40900","58409","33348","22178","55851","31281","29474",
"2011","45508","43746","53978","43316","95382","45828","42716","46933","42562","50186","29715","66291","76951","41958","55322","33009","22416","59900","33236","32526",
"2011M01","82700","76662","101777","77527","143295","83270","66816","87582","78453","82793","46100","134339","195619","93420","93143","41019","26660","99532","46982","51292",
"2011M02","45723","46294","67020","46842","78012","40923","41197","45260","42111","49842","32125","58031","64304","41132","54778","32954","22913","58532","35961","32574",
"2011M03","40747","38510","43092","37973","71670","37665","39516","42568","39862","43043","26573","54155","67798","40049","48186","31938","21661","54303","31953","29373",
"2011M04","40632","38464","43835","37992","73968","37693","38929","42396","38248","42793","26439","62297","68685","37072","49610","32022","21575","54759","30674","29694",
"2011M05","41948","40590","63709","39623","127261","38171","40584","43053","38698","46183","26429","77999","62793","36089","48573","32035","21520","56707","30622","30282",
"2011M06","41583","39690","44109","39240","73300","37694","40245","43122","38834","43808","26570","57731","69586","36919","56432","31935","21415","56206","31779","31291",
"2011M07","42471","41585","43818","41517","74339","43672","39743","43191","38388","57880","27654","67342","63112","35016","50182","31834","21779","53973","31401","30103",
"2011M08","42194","42197","63880","41236","148989","37794","41036","42191","38588","44655","28180","54201","63938","34744","52243","32104","21994","56051","31895","30006",
"2011M09","43105","41118","47271","40625","72499","55972","41042","44707","39283","55571","27619","60077","71302","35903","51967","32410","22627","62141","32315","31512",
"2011M10","40445","38983","43214","38204","90684","38586","40173","41622","38551","43007","27523","53607","63448","35504","48765","31916","21916","54752","31852","30422",
"2011M11","39700","38180","43123","37404","71885","48640","39852","40919","37755","43561","27274","54072","59399","34732","48945","32362","21904","54205","31393","29941",
"2011M12","45446","43244","43856","42300","118529","49091","43504","47210","42453","49133","34432","62850","74446","45490","61671","33706","23078","58017","32401","33930",
"2012","45589","44011","52751","43689","92869","43680","42683","46850","41822","50196","30107","67008","77989","39588","56479","33635","22769","60263","35458","32728",
"2012M01","83392","81242","106519","82915","186726","81181","64443","85108","74670","82151","48181","137946","187752","62100","98963","43159","30254","98809","54731","47502",
"2012M02","41932","40540","43749","39647","73254","39094","43697","43045","39375","46429","30321","55014","66944","37038","51781","32467","21786","54396","32840","30148",
"2012M03","41161","38862","43794","38161","76023","37175","40593","42999","38421","43938","28189","54379","72738","35109","53689","33091","22008","55471","32195","30395",
"2012M04","41262","38725","43725","38189","72218","37376","39728","43292","37990","43168","27805","62829","75773","35518","50666","32855","22432","55931","32647","31383",
"2012M05","41706","39529","43358","38629","109033","37303","40409","43445","38869","45716","27660","76202","65190","36622","49943","32727","21988","55777","32552","34104",
"2012M06","42653","41380","44753","41280","75800","39103","39854","43672","38602","45064","27888","58659","71734","36666","57123","33004","22060","57927","32781","31055",
